  1.6399E-01  3.7058E-01  3.7288E-01 -4.1669E+01 -1.7414E+00  8.6966E+12 -1.6069E+13 -7.3723E+12
  1.6799E-01  3.3381E-01  3.6979E-01 -4.3578E+01 -3.6625E+00  9.5623E+12 -1.6874E+13 -7.3119E+12
  1.7199E-01  2.9533E-01  3.6481E-01 -4.5599E+01 -5.9015E+00  1.0571E+13 -1.7807E+13 -7.2364E+12
  1.7599E-01  2.5505E-01  3.5760E-01 -4.7737E+01 -8.5424E+00  1.1759E+13 -1.8900E+13 -7.1406E+12
  1.7999E-01  2.1286E-01  3.4772E-01 -4.9990E+01 -1.1701E+01  1.3180E+13 -2.0196E+13 -7.0166E+12
  1.8399E-01  1.6870E-01  3.3461E-01 -5.2341E+01 -1.5542E+01  1.4906E+13 -2.1758E+13 -6.8522E+12
  1.8799E-01  1.2250E-01  3.1748E-01 -5.4741E+01 -2.0302E+01  1.7044E+13 -2.3673E+13 -6.6289E+12
  1.9199E-01  7.4348E-02  2.9526E-01 -5.7068E+01 -2.6333E+01  1.9751E+13 -2.6068E+13 -6.3172E+12
  1.9599E-01  2.4528E-02  2.6643E-01 -5.9040E+01 -3.4163E+01  2.3264E+13 -2.9135E+13 -5.8708E+12
  1.9999E-01 -2.6101E-02  2.2881E-01 -5.9999E+01 -4.4576E+01  2.7934E+13 -3.3155E+13 -5.2210E+12
  2.0399E-01 -7.5380E-02  1.7937E-01 -5.8399E+01 -5.8599E+01  3.4221E+13 -3.8519E+13 -4.2978E+12
  2.0799E-01 -1.1819E-01  1.1454E-01 -5.0738E+01 -7.6829E+01  4.2385E+13 -4.5594E+13 -3.2091E+12
  2.1199E-01 -1.4426E-01  3.3477E-02 -3.0893E+01 -9.6059E+01  5.0909E+13 -5.3898E+13 -2.9895E+12
  2.1599E-01 -1.4228E-01 -5.4091E-02  2.3537E+00 -1.0377E+02  5.3873E+13 -5.9899E+13 -6.0259E+12
  2.1999E-01 -1.1481E-01 -1.3197E-01  3.2554E+01 -9.2293E+01  4.7889E+13 -5.8280E+13 -1.0391E+13
  2.2399E-01 -7.3787E-02 -1.9428E-01  4.8611E+01 -7.3835E+01  3.9073E+13 -5.0714E+13 -1.1641E+13
  2.2799E-01 -2.7574E-02 -2.4291E-01  5.4765E+01 -5.7631E+01  3.1603E+13 -4.2686E+13 -1.1083E+13
  2.3199E-01  1.9831E-02 -2.8104E-01  5.6178E+01 -4.5186E+01  2.5989E+13 -3.6287E+13 -1.0298E+13
  2.3599E-01  6.6676E-02 -3.1123E-01  5.5514E+01 -3.5779E+01  2.1810E+13 -3.1486E+13 -9.6766E+12
  2.3999E-01  1.1221E-01 -3.3532E-01  5.3966E+01 -2.8554E+01  1.8639E+13 -2.7870E+13 -9.2318E+12
  2.4399E-01  1.5615E-01 -3.5463E-01  5.2066E+01 -2.2877E+01  1.6171E+13 -2.5087E+13 -8.9159E+12
  2.4799E-01  1.9839E-01 -3.7008E-01  5.0057E+01 -1.8314E+01  1.4206E+13 -2.2894E+13 -8.6878E+12
  2.5199E-01  2.3894E-01 -3.8238E-01  4.8052E+01 -1.4572E+01  1.2606E+13 -2.1126E+13 -8.5195E+12
  2.5599E-01  2.7784E-01 -3.9204E-01  4.6100E+01 -1.1450E+01  1.1282E+13 -1.9674E+13 -8.3923E+12
  2.5999E-01  3.1516E-01 -3.9947E-01  4.4226E+01 -8.8046E+00  1.0167E+13 -1.8461E+13 -8.2941E+12
  2.6399E-01  3.5097E-01 -4.0498E-01  4.2435E+01 -6.5347E+00  9.2171E+12 -1.7434E+13 -8.2169E+12
  2.6799E-01  3.8533E-01 -4.0884E-01  4.0728E+01 -4.5650E+00  8.3980E+12 -1.6553E+13 -8.1552E+12
  2.7199E-01  4.1833E-01 -4.1123E-01  3.9101E+01 -2.8391E+00  7.6849E+12 -1.5790E+13 -8.1050E+12
  2.7599E-01  4.5001E-01 -4.1234E-01  3.7550E+01 -1.3141E+00  7.0586E+12 -1.5122E+13 -8.0636E+12
  2.7999E-01  4.8045E-01 -4.1230E-01  3.6069E+01  4.3308E-02  6.5047E+12 -1.4534E+13 -8.0291E+12
  2.8399E-01  5.0969E-01 -4.1124E-01  3.4651E+01  1.2595E+00  6.0115E+12 -1.4012E+13 -8.0001E+12
  2.8799E-01  5.3778E-01 -4.0925E-01  3.3293E+01  2.3554E+00  5.5699E+12 -1.3545E+13 -7.9753E+12
  2.9199E-01  5.6478E-01 -4.0643E-01  3.1989E+01  3.3480E+00  5.1724E+12 -1.3127E+13 -7.9541E+12
  2.9599E-01  5.9071E-01 -4.0284E-01  3.0734E+01  4.2511E+00  4.8132E+12 -1.2749E+13 -7.9357E+12
  2.9999E-01  6.1563E-01 -3.9856E-01  2.9524E+01  5.0761E+00  4.4872E+12 -1.2407E+13 -7.9197E+12
  3.0399E-01  6.3955E-01 -3.9364E-01  2.8356E+01  5.8324E+00  4.1903E+12 -1.2096E+13 -7.9056E+12
  3.0799E-01  6.6253E-01 -3.8813E-01  2.7225E+01  6.5281E+00  3.9192E+12 -1.1812E+13 -7.8931E+12
  3.1199E-01  6.8458E-01 -3.8208E-01  2.6130E+01  7.1699E+00  3.6709E+12 -1.1553E+13 -7.8820E+12
