  2.7445E+01  2.7182E-01  1.8523E-02
  2.8006E+01  2.6597E-01  1.8838E-02
  2.8566E+01  2.6033E-01  1.9148E-02
  2.9126E+01  2.5487E-01  1.9451E-02
  2.9686E+01  2.4961E-01  1.9749E-02
  3.0246E+01  2.4452E-01  2.0040E-02
  3.0806E+01  2.3960E-01  2.0326E-02
  3.1366E+01  2.3485E-01  2.0607E-02
  3.1926E+01  2.3026E-01  2.0881E-02
  3.2486E+01  2.2581E-01  2.1151E-02
  3.3047E+01  2.2152E-01  2.1415E-02
  3.3607E+01  2.1736E-01  2.1674E-02
  3.4167E+01  2.1334E-01  2.1928E-02
  3.4727E+01  2.0944E-01  2.2177E-02
  3.5287E+01  2.0568E-01  2.2421E-02
  3.5847E+01  2.0203E-01  2.2660E-02
  3.6407E+01  1.9849E-01  2.2895E-02
  3.6967E+01  1.9507E-01  2.3125E-02
  3.7528E+01  1.9175E-01  2.3351E-02
  3.8088E+01  1.8853E-01  2.3573E-02
  3.8648E+01  1.8542E-01  2.3790E-02
  3.9208E+01  1.8240E-01  2.4004E-02
  3.9768E+01  1.7946E-01  2.4213E-02
  4.0328E+01  1.7662E-01  2.4419E-02
  4.0888E+01  1.7386E-01  2.4621E-02
  4.1448E+01  1.7118E-01  2.4819E-02
  4.2008E+01  1.6858E-01  2.5014E-02
  4.2569E+01  1.6606E-01  2.5205E-02
  4.3129E+01  1.6361E-01  2.5393E-02
  4.3689E+01  1.6123E-01  2.5578E-02
  4.4249E+01  1.5891E-01  2.5759E-02
  4.4809E+01  1.5667E-01  2.5938E-02
  4.5369E+01  1.5448E-01  2.6113E-02
  4.5929E+01  1.5236E-01  2.6285E-02
  4.6489E+01  1.5029E-01  2.6455E-02
  4.7049E+01  1.4828E-01  2.6622E-02
  4.7610E+01  1.4633E-01  2.6786E-02
  4.8170E+01  1.4443E-01  2.6948E-02
  4.8730E+01  1.4258E-01  2.7106E-02
  4.9290E+01  1.4078E-01  2.7263E-02
  4.9850E+01  1.3902E-01  2.7417E-02
  5.0410E+01  1.3732E-01  2.7569E-02
  5.0970E+01  1.3565E-01  2.7718E-02
  5.1530E+01  1.3403E-01  2.7865E-02
  5.2090E+01  1.3246E-01  2.8010E-02
  5.2651E+01  1.3092E-01  2.8153E-02
  5.3211E+01  1.2942E-01  2.8294E-02
  5.3771E+01  1.2796E-01  2.8433E-02
  5.4331E+01  1.2654E-01  2.8570E-02
  5.4891E+01  1.2515E-01  2.8705E-02
  5.5451E+01  1.2379E-01  2.8839E-02
  5.6011E+01  1.2247E-01  2.8970E-02
  5.6571E+01  1.2118E-01  2.9100E-02
  5.7131E+01  1.1993E-01  2.9228E-02
  5.7692E+01  1.1870E-01  2.9355E-02
  5.8252E+01  1.1750E-01  2.9480E-02
  5.8812E+01  1.1633E-01  2.9603E-02
  5.9372E+01  1.1519E-01  2.9725E-02
  5.9932E+01  1.1408E-01  2.9845E-02
  6.0492E+01  1.1299E-01  2.9964E-02
  6.1052E+01  1.1193E-01  3.0082E-02
  6.1612E+01  1.1089E-01  3.0198E-02
  6.2172E+01  1.0988E-01  3.0313E-02
  6.2733E+01  1.0888E-01  3.0427E-02
  6.3293E+01  1.0792E-01  3.0539E-02
  6.3853E+01  1.0697E-01  3.0650E-02
  6.4413E+01  1.0604E-01  3.0760E-02
  6.4973E+01  1.0514E-01  3.0869E-02
  6.5533E+01  1.0425E-01  3.0977E-02
  6.6093E+01  1.0339E-01  3.1084E-02
  6.6653E+01  1.0254E-01  3.1189E-02
  6.7213E+01  1.0171E-01  3.1294E-02
  6.7774E+01  1.0090E-01  3.1398E-02
  6.8334E+01  1.0011E-01  3.1500E-02
  6.8894E+01  9.9337E-02  3.1602E-02
  6.9454E+01  9.8579E-02  3.1703E-02
  7.0014E+01  9.7836E-02  3.1803E-02
  7.0574E+01  9.7110E-02  3.1902E-02
  7.1134E+01  9.6398E-02  3.2000E-02
  7.1694E+01  9.5702E-02  3.2097E-02
  7.2254E+01  9.5020E-02  3.2194E-02
  7.2815E+01  9.4352E-02  3.2289E-02
  7.3375E+01  9.3698E-02  3.2384E-02
  7.3935E+01  9.3058E-02  3.2478E-02
  7.4495E+01  9.2430E-02  3.2572E-02
  7.5055E+01  9.1816E-02  3.2665E-02
  7.5615E+01  9.1214E-02  3.2757E-02
  7.6175E+01  9.0624E-02  3.2848E-02
  7.6735E+01  9.0046E-02  3.2939E-02
  7.7295E+01  8.9479E-02  3.3029E-02
  7.7856E+01  8.8924E-02  3.3118E-02
  7.8416E+01  8.8380E-02  3.3207E-02
  7.8976E+01  8.7846E-02  3.3295E-02
  7.9536E+01  8.7323E-02  3.3383E-02
  8.0096E+01  8.6810E-02  3.3470E-02
  8.0656E+01  8.6308E-02  3.3556E-02
  8.1216E+01  8.5815E-02  3.3642E-02
  8.1776E+01  8.5332E-02  3.3728E-02
  8.2336E+01  8.4857E-02  3.3813E-02
  8.2897E+01  8.4393E-02  3.3897E-02
  8.3457E+01  8.3937E-02  3.3981E-02
  8.4017E+01  8.3489E-02  3.4064E-02
  8.4577E+01  8.3050E-02  3.4147E-02
  8.5137E+01  8.2620E-02  3.4230E-02
  8.5697E+01  8.2198E-02  3.4312E-02
  8.6257E+01  8.1783E-02  3.4393E-02
  8.6817E+01  8.1377E-02  3.4474E-02
  8.7377E+01  8.0978E-02  3.4555E-02
  8.7938E+01  8.0586E-02  3.4635E-02
  8.8498E+01  8.0202E-02  3.4715E-02
  8.9058E+01  7.9824E-02  3.4795E-02
  8.9618E+01  7.9454E-02  3.4874E-02
  9.0178E+01  7.9091E-02  3.4953E-02
  9.0738E+01  7.8734E-02  3.5031E-02
  9.1298E+01  7.8383E-02  3.5109E-02
  9.1858E+01  7.8040E-02  3.5187E-02
  9.2418E+01  7.7702E-02  3.5264E-02
  9.2979E+01  7.7370E-02  3.5341E-02
  9.3539E+01  7.7045E-02  3.5418E-02
  9.4099E+01  7.6725E-02  3.5494E-02
  9.4659E+01  7.6411E-02  3.5570E-02
  9.5219E+01  7.6103E-02  3.5646E-02
  9.5779E+01  7.5800E-02  3.5722E-02
  9.6339E+01  7.5503E-02  3.5797E-02
  9.6899E+01  7.5211E-02  3.5872E-02
  9.7459E+01  7.4924E-02  3.5946E-02
  9.8020E+01  7.4642E-02  3.6020E-02
  9.8580E+01  7.4365E-02  3.6094E-02
  9.9140E+01  7.4093E-02  3.6168E-02
  9.9700E+01  7.3826E-02  3.6242E-02
  1.0026E+02  7.3564E-02  3.6315E-02
  1.0082E+02  7.3306E-02  3.6388E-02
  1.0138E+02  7.3052E-02  3.6460E-02
  1.0194E+02  7.2803E-02  3.6533E-02
  1.0250E+02  7.2559E-02  3.6605E-02
  1.0306E+02  7.2318E-02  3.6677E-02
  1.0362E+02  7.2082E-02  3.6749E-02
  1.0418E+02  7.1850E-02  3.6820E-02
  1.0474E+02  7.1622E-02  3.6892E-02
  1.0530E+02  7.1398E-02  3.6963E-02
  1.0586E+02  7.1178E-02  3.7034E-02
  1.0642E+02  7.0961E-02  3.7104E-02
  1.0698E+02  7.0749E-02  3.7175E-02
  1.0754E+02  7.0539E-02  3.7245E-02
  1.0810E+02  7.0334E-02  3.7315E-02
  1.0866E+02  7.0132E-02  3.7385E-02
  1.0922E+02  6.9934E-02  3.7455E-02
  1.0978E+02  6.9738E-02  3.7524E-02
  1.1034E+02  6.9547E-02  3.7594E-02
  1.1090E+02  6.9358E-02  3.7663E-02
  1.1146E+02  6.9173E-02  3.7732E-02
  1.1202E+02  6.8991E-02  3.7801E-02
  1.1258E+02  6.8812E-02  3.7869E-02
  1.1314E+02  6.8636E-02  3.7938E-02
  1.1370E+02  6.8463E-02  3.8006E-02
  1.1426E+02  6.8293E-02  3.8074E-02
  1.1482E+02  6.8126E-02  3.8142E-02
  1.1538E+02  6.7961E-02  3.8210E-02
  1.1594E+02  6.7800E-02  3.8277E-02
  1.1650E+02  6.7641E-02  3.8345E-02
  1.1706E+02  6.7485E-02  3.8412E-02
  1.1762E+02  6.7332E-02  3.8479E-02
  1.1818E+02  6.7181E-02  3.8546E-02
  1.1874E+02  6.7032E-02  3.8613E-02
  1.1930E+02  6.6887E-02  3.8680E-02
  1.1986E+02  6.6743E-02  3.8746E-02
  1.2042E+02  6.6603E-02  3.8813E-02
  1.2098E+02  6.6464E-02  3.8879E-02
  1.2154E+02  6.6328E-02  3.8945E-02
  1.2210E+02  6.6194E-02  3.9011E-02
  1.2266E+02  6.6063E-02  3.9077E-02
  1.2322E+02  6.5934E-02  3.9143E-02
  1.2378E+02  6.5807E-02  3.9209E-02
  1.2434E+02  6.5682E-02  3.9274E-02
  1.2490E+02  6.5559E-02  3.9340E-02
  1.2547E+02  6.5438E-02  3.9405E-02
  1.2603E+02  6.5320E-02  3.9470E-02
  1.2659E+02  6.5203E-02  3.9535E-02
  1.2715E+02  6.5088E-02  3.9600E-02
  1.2771E+02  6.4976E-02  3.9665E-02
  1.2827E+02  6.4865E-02  3.9730E-02
  1.2883E+02  6.4756E-02  3.9794E-02
  1.2939E+02  6.4649E-02  3.9859E-02
  1.2995E+02  6.4544E-02  3.9923E-02
  1.3051E+02  6.4441E-02  3.9987E-02
  1.3107E+02  6.4340E-02  4.0051E-02
  1.3163E+02  6.4240E-02  4.0115E-02
  1.3219E+02  6.4142E-02  4.0179E-02
  1.3275E+02  6.4046E-02  4.0243E-02
  1.3331E+02  6.3951E-02  4.0307E-02
  1.3387E+02  6.3858E-02  4.0371E-02
  1.3443E+02  6.3767E-02  4.0434E-02
  1.3499E+02  6.3677E-02  4.0497E-02
  1.3555E+02  6.3589E-02  4.0561E-02
  1.3611E+02  6.3502E-02  4.0624E-02
  1.3667E+02  6.3417E-02  4.0687E-02
  1.3723E+02  6.3333E-02  4.0750E-02
  1.3779E+02  6.3251E-02  4.0813E-02
  1.3835E+02  6.3171E-02  4.0876E-02
  1.3891E+02  6.3092E-02  4.0939E-02
  1.3947E+02  6.3014E-02  4.1001E-02
  1.4003E+02  6.2937E-02  4.1064E-02
  1.4059E+02  6.2862E-02  4.1126E-02
  1.4115E+02  6.2789E-02  4.1189E-02
  1.4171E+02  6.2717E-02  4.1251E-02
  1.4227E+02  6.2646E-02  4.1313E-02
  1.4283E+02  6.2576E-02  4.1375E-02
  1.4339E+02  6.2508E-02  4.1437E-02
  1.4395E+02  6.2440E-02  4.1499E-02
  1.4451E+02  6.2375E-02  4.1561E-02
  1.4507E+02  6.2310E-02  4.1623E-02
  1.4563E+02  6.2246E-02  4.1685E-02
  1.4619E+02  6.2184E-02  4.1746E-02
  1.4675E+02  6.2123E-02  4.1808E-02
  1.4731E+02  6.2063E-02  4.1869E-02
  1.4787E+02  6.2004E-02  4.1931E-02
  1.4843E+02  6.1947E-02  4.1992E-02
  1.4899E+02  6.1890E-02  4.2053E-02
  1.4955E+02  6.1835E-02  4.2114E-02
  1.5011E+02  6.1780E-02  4.2175E-02
  1.5067E+02  6.1727E-02  4.2236E-02
  1.5123E+02  6.1675E-02  4.2297E-02
  1.5179E+02  6.1623E-02  4.2358E-02
  1.5235E+02  6.1573E-02  4.2419E-02
  1.5291E+02  6.1524E-02  4.2479E-02
  1.5347E+02  6.1476E-02  4.2540E-02
  1.5403E+02  6.1428E-02  4.2600E-02
  1.5459E+02  6.1382E-02  4.2661E-02
  1.5515E+02  6.1337E-02  4.2721E-02
  1.5571E+02  6.1292E-02  4.2782E-02
  1.5627E+02  6.1249E-02  4.2842E-02
  1.5683E+02  6.1206E-02  4.2902E-02
  1.5739E+02  6.1165E-02  4.2962E-02
  1.5795E+02  6.1124E-02  4.3022E-02
  1.5851E+02  6.1084E-02  4.3082E-02
  1.5907E+02  6.1045E-02  4.3142E-02
  1.5963E+02  6.1007E-02  4.3202E-02
  1.6019E+02  6.0970E-02  4.3262E-02
  1.6075E+02  6.0933E-02  4.3321E-02
  1.6131E+02  6.0897E-02  4.3381E-02
  1.6187E+02  6.0862E-02  4.3440E-02
  1.6243E+02  6.0828E-02  4.3500E-02
  1.6299E+02  6.0795E-02  4.3559E-02
  1.6355E+02  6.0763E-02  4.3619E-02
  1.6411E+02  6.0731E-02  4.3678E-02
  1.6467E+02  6.0700E-02  4.3737E-02
  1.6523E+02  6.0670E-02  4.3796E-02
  1.6579E+02  6.0640E-02  4.3855E-02
  1.6635E+02  6.0611E-02  4.3914E-02
  1.6691E+02  6.0583E-02  4.3973E-02
  1.6747E+02  6.0556E-02  4.4032E-02
  1.6803E+02  6.0529E-02  4.4091E-02
  1.6859E+02  6.0504E-02  4.4150E-02
  1.6915E+02  6.0478E-02  4.4209E-02
  1.6971E+02  6.0454E-02  4.4267E-02
  1.7027E+02  6.0430E-02  4.4326E-02
  1.7083E+02  6.0407E-02  4.4384E-02
  1.7139E+02  6.0384E-02  4.4443E-02
  1.7195E+02  6.0362E-02  4.4501E-02
  1.7251E+02  6.0341E-02  4.4560E-02
  1.7307E+02  6.0320E-02  4.4618E-02
  1.7363E+02  6.0300E-02  4.4676E-02
  1.7419E+02  6.0280E-02  4.4734E-02
  1.7475E+02  6.0262E-02  4.4793E-02
  1.7532E+02  6.0243E-02  4.4851E-02
  1.7588E+02  6.0226E-02  4.4909E-02
  1.7644E+02  6.0209E-02  4.4967E-02
  1.7700E+02  6.0192E-02  4.5024E-02
  1.7756E+02  6.0176E-02  4.5082E-02
  1.7812E+02  6.0161E-02  4.5140E-02
  1.7868E+02  6.0146E-02  4.5198E-02
  1.7924E+02  6.0132E-02  4.5255E-02
  1.7980E+02  6.0118E-02  4.5313E-02
  1.8036E+02  6.0105E-02  4.5371E-02
  1.8092E+02  6.0092E-02  4.5428E-02
  1.8148E+02  6.0080E-02  4.5485E-02
  1.8204E+02  6.0068E-02  4.5543E-02
  1.8260E+02  6.0057E-02  4.5600E-02
  1.8316E+02  6.0046E-02  4.5657E-02
  1.8372E+02  6.0036E-02  4.5715E-02
  1.8428E+02  6.0026E-02  4.5772E-02
  1.8484E+02  6.0017E-02  4.5829E-02
  1.8540E+02  6.0008E-02  4.5886E-02
  1.8596E+02  6.0000E-02  4.5943E-02
  1.8652E+02  5.9992E-02  4.6000E-02
  1.8708E+02  5.9985E-02  4.6057E-02
  1.8764E+02  5.9978E-02  4.6114E-02
  1.8820E+02  5.9972E-02  4.6170E-02
  1.8876E+02  5.9966E-02  4.6227E-02
  1.8932E+02  5.9960E-02  4.6284E-02
  1.8988E+02  5.9955E-02  4.6340E-02
  1.9044E+02  5.9951E-02  4.6397E-02
  1.9100E+02  5.9947E-02  4.6453E-02
  1.9156E+02  5.9943E-02  4.6510E-02
  1.9212E+02  5.9939E-02  4.6566E-02
  1.9268E+02  5.9936E-02  4.6623E-02
  1.9324E+02  5.9934E-02  4.6679E-02
  1.9380E+02  5.9932E-02  4.6735E-02
  1.9436E+02  5.9930E-02  4.6791E-02
  1.9492E+02  5.9929E-02  4.6848E-02
  1.9548E+02  5.9928E-02  4.6904E-02
  1.9604E+02  5.9927E-02  4.6960E-02
  1.9660E+02  5.9927E-02  4.7016E-02
  1.9716E+02  5.9927E-02  4.7072E-02
  1.9772E+02  5.9927E-02  4.7128E-02
  1.9828E+02  5.9928E-02  4.7184E-02
  1.9884E+02  5.9929E-02  4.7239E-02
  1.9940E+02  5.9931E-02  4.7295E-02
  1.9996E+02  5.9933E-02  4.7351E-02
  2.0052E+02  5.9935E-02  4.7407E-02
  2.0108E+02  5.9938E-02  4.7462E-02
  2.0164E+02  5.9941E-02  4.7518E-02
  2.0220E+02  5.9944E-02  4.7573E-02
  2.0276E+02  5.9948E-02  4.7629E-02
  2.0332E+02  5.9952E-02  4.7684E-02
  2.0388E+02  5.9956E-02  4.7739E-02
  2.0444E+02  5.9961E-02  4.7795E-02
  2.0500E+02  5.9966E-02  4.7850E-02
  2.0556E+02  5.9971E-02  4.7905E-02
  2.0612E+02  5.9977E-02  4.7961E-02
  2.0668E+02  5.9983E-02  4.8016E-02
  2.0724E+02  5.9989E-02  4.8071E-02
  2.0780E+02  5.9995E-02  4.8126E-02
  2.0836E+02  6.0002E-02  4.8181E-02
  2.0892E+02  6.0009E-02  4.8236E-02
  2.0948E+02  6.0017E-02  4.8291E-02
  2.1004E+02  6.0025E-02  4.8345E-02
  2.1060E+02  6.0033E-02  4.8400E-02
  2.1116E+02  6.0041E-02  4.8455E-02
  2.1172E+02  6.0049E-02  4.8510E-02
  2.1228E+02  6.0058E-02  4.8564E-02
  2.1284E+02  6.0067E-02  4.8619E-02
  2.1340E+02  6.0077E-02  4.8674E-02
  2.1396E+02  6.0086E-02  4.8728E-02
  2.1452E+02  6.0096E-02  4.8783E-02
  2.1508E+02  6.0106E-02  4.8837E-02
  2.1564E+02  6.0117E-02  4.8892E-02
  2.1620E+02  6.0127E-02  4.8946E-02
  2.1676E+02  6.0138E-02  4.9000E-02
  2.1732E+02  6.0150E-02  4.9054E-02
  2.1788E+02  6.0161E-02  4.9109E-02
  2.1844E+02  6.0173E-02  4.9163E-02
  2.1900E+02  6.0185E-02  4.9217E-02
  2.1956E+02  6.0197E-02  4.9271E-02
  2.2012E+02  6.0209E-02  4.9325E-02
  2.2068E+02  6.0222E-02  4.9379E-02
  2.2124E+02  6.0235E-02  4.9433E-02
  2.2180E+02  6.0248E-02  4.9487E-02
  2.2236E+02  6.0261E-02  4.9541E-02
  2.2292E+02  6.0275E-02  4.9595E-02
  2.2348E+02  6.0289E-02  4.9648E-02
  2.2404E+02  6.0303E-02  4.9702E-02
  2.2460E+02  6.0317E-02  4.9756E-02
  2.2517E+02  6.0331E-02  4.9810E-02
  2.2573E+02  6.0346E-02  4.9863E-02
  2.2629E+02  6.0361E-02  4.9917E-02
  2.2685E+02  6.0376E-02  4.9970E-02
  2.2741E+02  6.0391E-02  5.0024E-02
  2.2797E+02  6.0407E-02  5.0077E-02
  2.2853E+02  6.0423E-02  5.0131E-02
  2.2909E+02  6.0438E-02  5.0184E-02
  2.2965E+02  6.0455E-02  5.0237E-02
  2.3021E+02  6.0471E-02  5.0291E-02
  2.3077E+02  6.0487E-02  5.0344E-02
  2.3133E+02  6.0504E-02  5.0397E-02
  2.3189E+02  6.0521E-02  5.0450E-02
  2.3245E+02  6.0538E-02  5.0503E-02
  2.3301E+02  6.0555E-02  5.0556E-02
  2.3357E+02  6.0573E-02  5.0609E-02
  2.3413E+02  6.0590E-02  5.0662E-02
  2.3469E+02  6.0608E-02  5.0715E-02
  2.3525E+02  6.0626E-02  5.0768E-02
  2.3581E+02  6.0644E-02  5.0821E-02
  2.3637E+02  6.0663E-02  5.0874E-02
  2.3693E+02  6.0681E-02  5.0927E-02
  2.3749E+02  6.0700E-02  5.0979E-02
  2.3805E+02  6.0719E-02  5.1032E-02
  2.3861E+02  6.0738E-02  5.1085E-02
  2.3917E+02  6.0757E-02  5.1137E-02
  2.3973E+02  6.0777E-02  5.1190E-02
  2.4029E+02  6.0796E-02  5.1242E-02
  2.4085E+02  6.0816E-02  5.1295E-02
  2.4141E+02  6.0836E-02  5.1347E-02
  2.4197E+02  6.0856E-02  5.1400E-02
  2.4253E+02  6.0876E-02  5.1452E-02
  2.4309E+02  6.0896E-02  5.1505E-02
  2.4365E+02  6.0917E-02  5.1557E-02
  2.4421E+02  6.0937E-02  5.1609E-02
  2.4477E+02  6.0958E-02  5.1661E-02
  2.4533E+02  6.0979E-02  5.1714E-02
  2.4589E+02  6.1000E-02  5.1766E-02
  2.4645E+02  6.1021E-02  5.1818E-02
  2.4701E+02  6.1043E-02  5.1870E-02
  2.4757E+02  6.1064E-02  5.1922E-02
  2.4813E+02  6.1086E-02  5.1974E-02
  2.4869E+02  6.1108E-02  5.2026E-02
  2.4925E+02  6.1130E-02  5.2078E-02
  2.4981E+02  6.1152E-02  5.2130E-02
  2.5037E+02  6.1174E-02  5.2181E-02
  2.5093E+02  6.1197E-02  5.2233E-02
  2.5149E+02  6.1219E-02  5.2285E-02
  2.5205E+02  6.1242E-02  5.2337E-02
  2.5261E+02  6.1265E-02  5.2388E-02
  2.5317E+02  6.1287E-02  5.2440E-02
  2.5373E+02  6.1311E-02  5.2492E-02
  2.5429E+02  6.1334E-02  5.2543E-02
  2.5485E+02  6.1357E-02  5.2595E-02
  2.5541E+02  6.1380E-02  5.2646E-02
  2.5597E+02  6.1404E-02  5.2698E-02
  2.5653E+02  6.1428E-02  5.2749E-02
  2.5709E+02  6.1451E-02  5.2800E-02
  2.5765E+02  6.1475E-02  5.2852E-02
  2.5821E+02  6.1499E-02  5.2903E-02
  2.5877E+02  6.1524E-02  5.2954E-02
  2.5933E+02  6.1548E-02  5.3006E-02
  2.5989E+02  6.1572E-02  5.3057E-02
  2.6045E+02  6.1597E-02  5.3108E-02
  2.6101E+02  6.1621E-02  5.3159E-02
  2.6157E+02  6.1646E-02  5.3210E-02
  2.6213E+02  6.1671E-02  5.3261E-02
  2.6269E+02  6.1696E-02  5.3312E-02
  2.6325E+02  6.1721E-02  5.3363E-02
  2.6381E+02  6.1746E-02  5.3414E-02
  2.6437E+02  6.1771E-02  5.3465E-02
  2.6493E+02  6.1797E-02  5.3516E-02
  2.6549E+02  6.1822E-02  5.3567E-02
  2.6605E+02  6.1848E-02  5.3618E-02
  2.6661E+02  6.1874E-02  5.3668E-02
  2.6717E+02  6.1899E-02  5.3719E-02
  2.6773E+02  6.1925E-02  5.3770E-02
  2.6829E+02  6.1951E-02  5.3820E-02
  2.6885E+02  6.1977E-02  5.3871E-02
  2.6941E+02  6.2004E-02  5.3922E-02
  2.6997E+02  6.2030E-02  5.3972E-02
  2.7053E+02  6.2056E-02  5.4023E-02
  2.7109E+02  6.2083E-02  5.4073E-02
  2.7165E+02  6.2109E-02  5.4124E-02
  2.7221E+02  6.2136E-02  5.4174E-02
  2.7277E+02  6.2163E-02  5.4224E-02
  2.7333E+02  6.2190E-02  5.4275E-02
  2.7389E+02  6.2217E-02  5.4325E-02
  2.7445E+02  6.2244E-02  5.4375E-02
  2.7502E+02  6.2271E-02  5.4426E-02
  2.7558E+02  6.2298E-02  5.4476E-02
  2.7614E+02  6.2325E-02  5.4526E-02
  2.7670E+02  6.2353E-02  5.4576E-02
  2.7726E+02  6.2380E-02  5.4626E-02
  2.7782E+02  6.2408E-02  5.4676E-02
  2.7838E+02  6.2435E-02  5.4726E-02
  2.7894E+02  6.2463E-02  5.4776E-02
  2.7950E+02  6.2491E-02  5.4826E-02
  2.8006E+02  6.2519E-02  5.4876E-02
  2.8062E+02  6.2547E-02  5.4926E-02
  2.8118E+02  6.2575E-02  5.4976E-02
  2.8174E+02  6.2603E-02  5.5026E-02
  2.8230E+02  6.2631E-02  5.5076E-02
  2.8286E+02  6.2660E-02  5.5125E-02
  2.8342E+02  6.2688E-02  5.5175E-02
  2.8398E+02  6.2717E-02  5.5225E-02
  2.8454E+02  6.2745E-02  5.5274E-02
  2.8510E+02  6.2774E-02  5.5324E-02
  2.8566E+02  6.2802E-02  5.5374E-02
  2.8622E+02  6.2831E-02  5.5423E-02
  2.8678E+02  6.2860E-02  5.5473E-02
  2.8734E+02  6.2889E-02  5.5522E-02
  2.8790E+02  6.2918E-02  5.5572E-02
  2.8846E+02  6.2947E-02  5.5621E-02
  2.8902E+02  6.2976E-02  5.5670E-02
  2.8958E+02  6.3005E-02  5.5720E-02
  2.9014E+02  6.3035E-02  5.5769E-02
  2.9070E+02  6.3064E-02  5.5818E-02
  2.9126E+02  6.3093E-02  5.5868E-02
  2.9182E+02  6.3123E-02  5.5917E-02
  2.9238E+02  6.3152E-02  5.5966E-02
  2.9294E+02  6.3182E-02  5.6015E-02
  2.9350E+02  6.3212E-02  5.6065E-02
  2.9406E+02  6.3241E-02  5.6114E-02
  2.9462E+02  6.3271E-02  5.6163E-02
  2.9518E+02  6.3301E-02  5.6212E-02
  2.9574E+02  6.3331E-02  5.6261E-02
  2.9630E+02  6.3361E-02  5.6310E-02
  2.9686E+02  6.3391E-02  5.6359E-02
  2.9742E+02  6.3421E-02  5.6408E-02
  2.9798E+02  6.3451E-02  5.6456E-02
  2.9854E+02  6.3482E-02  5.6505E-02
  2.9910E+02  6.3512E-02  5.6554E-02
  2.9966E+02  6.3542E-02  5.6603E-02
  3.0022E+02  6.3573E-02  5.6652E-02
  3.0078E+02  6.3603E-02  5.6700E-02
  3.0134E+02  6.3634E-02  5.6749E-02
  3.0190E+02  6.3664E-02  5.6798E-02
  3.0246E+02  6.3695E-02  5.6846E-02
  3.0302E+02  6.3726E-02  5.6895E-02
  3.0358E+02  6.3757E-02  5.6944E-02
  3.0414E+02  6.3787E-02  5.6992E-02
  3.0470E+02  6.3818E-02  5.7041E-02
  3.0526E+02  6.3849E-02  5.7089E-02
  3.0582E+02  6.3880E-02  5.7138E-02
  3.0638E+02  6.3911E-02  5.7186E-02
  3.0694E+02  6.3942E-02  5.7234E-02
  3.0750E+02  6.3973E-02  5.7283E-02
  3.0806E+02  6.4005E-02  5.7331E-02
  3.0862E+02  6.4036E-02  5.7379E-02
  3.0918E+02  6.4067E-02  5.7428E-02
  3.0974E+02  6.4098E-02  5.7476E-02
  3.1030E+02  6.4130E-02  5.7524E-02
  3.1086E+02  6.4161E-02  5.7572E-02
  3.1142E+02  6.4193E-02  5.7620E-02
  3.1198E+02  6.4224E-02  5.7669E-02
  3.1254E+02  6.4256E-02  5.7717E-02
  3.1310E+02  6.4287E-02  5.7765E-02
  3.1366E+02  6.4319E-02  5.7813E-02
