  2.8106E-01  0.0000E+00  5.2400E-01  0.0000E+00
  8.4117E-01  0.0000E+00  5.2400E-01  0.0000E+00
  1.4013E+00  0.0000E+00  5.2400E-01  0.0000E+00
  1.9614E+00  0.0000E+00  5.2399E-01  0.0000E+00
  2.5215E+00  0.0000E+00  5.2398E-01  0.0000E+00
  3.0816E+00  0.0000E+00  5.2397E-01  0.0000E+00
  3.6417E+00  0.0000E+00  5.2395E-01  0.0000E+00
  4.2018E+00  0.0000E+00  5.2393E-01  0.0000E+00
  4.7620E+00  0.0000E+00  5.2389E-01  0.0000E+00
  5.3221E+00  0.0000E+00  5.2385E-01  0.0000E+00
  5.8822E+00  0.0000E+00  5.2380E-01  0.0000E+00
  6.4423E+00  0.0000E+00  5.2374E-01  0.0000E+00
  7.0024E+00  0.0000E+00  5.2366E-01  0.0000E+00
  7.5625E+00  0.0000E+00  5.2357E-01  0.0000E+00
  8.1226E+00  0.0000E+00  5.2347E-01  0.0000E+00
  8.6827E+00  0.0000E+00  5.2336E-01  0.0000E+00
  9.2428E+00  0.0000E+00  5.2322E-01  0.0000E+00
  9.8030E+00  0.0000E+00  5.2307E-01  0.0000E+00
  1.0363E+01  0.0000E+00  5.2291E-01  0.0000E+00
  1.0923E+01  0.0000E+00  5.2272E-01  0.0000E+00
  1.1483E+01  0.0000E+00  5.2251E-01  0.0000E+00
  1.2043E+01  0.0000E+00  5.2229E-01  0.0000E+00
  1.2604E+01  0.0000E+00  5.2204E-01  0.0000E+00
  1.3164E+01  0.0000E+00  5.2177E-01  0.0000E+00
  1.3724E+01  0.0000E+00  5.2147E-01  0.0000E+00
  1.4284E+01  0.0000E+00  5.2115E-01  0.0000E+00
  1.4844E+01  0.0000E+00  5.2080E-01  0.0000E+00
  1.5404E+01  0.0000E+00  5.2043E-01  0.0000E+00
  1.5964E+01  0.0000E+00  5.2003E-01  0.0000E+00
  1.6524E+01  0.0000E+00  5.1960E-01  0.0000E+00
  1.7084E+01  0.0000E+00  5.1914E-01  0.0000E+00
  1.7645E+01  0.0000E+00  5.1865E-01  0.0000E+00
  1.8205E+01  0.0000E+00  5.1813E-01  0.0000E+00
  1.8765E+01  0.0000E+00  5.1758E-01  0.0000E+00
  1.9325E+01  0.0000E+00  5.1700E-01  0.0000E+00
  1.9885E+01  0.0000E+00  5.1638E-01  0.0000E+00
  2.0445E+01  0.0000E+00  5.1573E-01  0.0000E+00
  2.1005E+01  0.0000E+00  5.1504E-01  0.0000E+00
  2.1565E+01  0.0000E+00  5.1432E-01  0.0000E+00
  2.2125E+01  0.0000E+00  5.1356E-01  0.0000E+00
  2.2686E+01  0.0000E+00  5.1277E-01  0.0000E+00
  2.3246E+01  0.0000E+00  5.1193E-01  0.0000E+00
